Message,Datetime
漆咸道北往紅隧，龍尾：蕪湖街。,2015-12-26 HKT 12:00
龍翔道往荃灣方向，近牛池灣消防局有修路工程，影響到新清水灣道往坪石擠塞，龍尾：彩雲邨。,2015-12-26 HKT 11:40
受緊急維修影響，汀九橋往九龍方向的慢線暫時封閉。,2015-12-26 HKT 11:20
各區隧道出入口交通正常。,2015-12-26 HKT 11:00
較早前受爆水管影響而封閉的，馬頭角道往馬頭涌道方向，近政府合署的快線；馬頭角道往盛德街方向，近政府合署的唯一行車線已全部重開。,2015-12-26 HKT 10:40
獅子山隧道沙田入口，龍尾：世界花園。,2015-12-27 HKT 18:20
"較早前龍翔道往觀塘方向，近龍翔道公園1,3線的交通意外已清理，車龍有待消散，龍尾：豐力樓。",2015-12-27 HKT 18:14
"龍翔道往觀塘方向，近龍翔道公園1,3線有交通意外，龍尾：豐力樓。",2015-12-27 HKT 18:06
九龍灣宏照道、祥業街、常怡道一帶交通繁忙。,2015-12-27 HKT 17:30
部份地區有雨，路面濕滑，駕駛人士請保持忍讓及特別小心駕駛。,2015-12-27 HKT 17:10
告士打道東行過海擠塞，龍尾：新鴻基中心；西行過海：景隆街。,2015-12-27 HKT 16:50
加士居道天橋往大角咀方向車多，龍尾：康莊道橋底。,2015-12-27 HKT 16:30
為配合銅鑼灣工展會活動，由現在至午夜12時，景隆街以東的駱克道；東角道；及百德新街以西的記利佐治街分別會劃為行人專用區。,2015-12-27 HKT 16:10
為配合水務工程，大埔公路(沙田段)近禾輋邨往火炭路支路的慢線封閉。 ,2015-12-27 HKT 15:50
為配合道路工程，介乎銀湖天峰與恒安邨之間的一段馬鞍山繞道南行去沙田方向及其支路的部份行車線，會實施間歇性封閉。,2015-12-27 HKT 15:30
公主道往紅隧，龍尾：康莊道橋面。,2015-12-27 HKT 15:10
告士打道東行往紅隧，龍尾：灣仔運動場。,2015-12-27 HKT 14:50
為配合活動進行，由現時到晚上8點，上環摩利臣街、永樂街及文咸東街一帶都有封路及改道措施。,2015-12-27 HKT 14:30
各大隧道出入口，交通暫時暢順。,2015-12-27 HKT 14:10
窩打老道往沙田，近太子道西擠塞，龍尾：亞皆老街。,2015-12-27 HKT 13:50
半山香雪道有道路工程，由現時至下午五時，介乎香雪道七號至干德道一段暫時封閉。,2015-12-27 HKT 13:30
啟德郵輪碼頭有活動進行，影響一帶交通擠塞，市民可以考慮改用公共交通工具。,2015-12-27 HKT 13:10
較早前吐露港公路往九龍近科學園路的交通意外已清理，車龍有待消散，龍尾：鹿茵山莊。,2015-12-27 HKT 12:52
啟德郵輪碼頭有活動進行，影響一帶交通擠塞，市民可以考慮改用公共交通工具。,2015-12-27 HKT 12:50
吐露港公路往九龍近科學園路有交通意外，部份行車線受阻，一帶擠塞。,2015-12-27 HKT 12:29
告士打道東行往紅隧，龍尾：灣仔運動場。,2015-12-27 HKT 12:05
今日沙田馬場有賽馬活動，開賽前兩小時，馬場一帶有臨時交通改道及特別措施。,2015-12-27 HKT 11:45
南區因有鐵路工程，黃竹坑道、業發街、香葉道一帶分別有臨時封路及改道措施，駕駛人士請留意現場指示。,2015-12-27 HKT 11:25
紅磡海底隧道九龍入口，近收費廣場一段車多。,2015-12-27 HKT 11:05
較早前受緊急維修影響，汀九橋往九龍方向的慢線解封。,2015-12-27 HKT 10:45
銅鑼灣區今晚有水務工程，晚上10時至翌日早上6時，堅拿道東往跑馬地方向介乎謝斐道至駱克道一段會封閉。,2015-12-28 HKT 20:25
鴨脷洲區今晚有港鐵工程，晚上9時至翌日早上6時，鴨脷洲橋道往香港仔方向，近鴨脷洲徑交界段快線會封閉。另外，鴨脷洲徑往香港仔方向，近鴨脷洲橋道交界的部份行車線亦會封閉。,2015-12-28 HKT 20:15
紅磡海底隧道九龍入口，交通暢順。,2015-12-28 HKT 20:05
灣仔寶靈頓道有臨時工程，晚上10時至翌日上午6時，介乎灣仔道與霎西街之間的一段寶靈頓道將會臨時封閉。,2015-12-28 HKT 20:00
香港仔隧道往紅磡海底隧道方向的「間封」措施取消。,2015-12-28 HKT 19:41
獅子山隧道往沙田，以及東九龍走廊過海，交通分別回復暢順。,2015-12-28 HKT 19:35
受多車影響，香港仔隧道往紅磡海底隧道及往灣仔的支路仍然改為「間歇性通車」。,2015-12-28 HKT 19:25
告士打道東行過海多車，龍尾：近政府總部。,2015-12-28 HKT 19:15
觀塘道往旺角方向，啟業邨對開一段擠塞，龍尾：德福花園。,2015-12-28 HKT 19:00
旺角廣東道有水務工程，晚上9時至翌日上午6時，廣東道介乎亞皆老街至奶路臣街一段會封閉。,2015-12-28 HKT 18:45
告士打道東行往紅隧，龍尾：政府總部。,2015-12-28 HKT 18:30
告士打道西行往紅隧，龍尾：景隆街。,2015-12-28 HKT 18:15
加士居道天橋往大角咀方向，龍尾：康莊道橋底。,2015-12-28 HKT 18:00
亞皆老街往大角咀方向擠塞，龍尾：九龍醫院。,2015-12-28 HKT 17:45
較早前觀塘道往旺角方向，近啟業邨的第６線意外已清理，龍尾：德福花園，但仍然影響到偉業街天橋往旺角車多，龍尾：常悅道。,2015-12-28 HKT 17:36
觀塘道往旺角方向，近啟業邨的第６線有意外，龍尾：德福花園，影響到偉業街天橋往旺角車多，龍尾：常悅道。,2015-12-28 HKT 17:28
北角丹拿道有水務工程，丹拿道西行介乎琴行街至電照街一段會封閉。另外，電照街、丹拿道及琴行街亦分別有臨時改道安排。,2015-12-28 HKT 17:15
告士打道東行過海多車，龍尾：稅務大樓。,2015-12-28 HKT 17:00
為配合中環灣仔繞道工程，立法會道往海旁方向，介乎立法會綜合大樓至龍和道一段封閉。,2015-12-28 HKT 16:45
南區有港鐵工程，南朗山道、香葉道、業發街分別有臨時改道安排。,2015-12-28 HKT 16:30
較早前葵涌道去荃灣，近瑪嘉烈橋底的交通意外已經清理，一帶車多。,2015-12-28 HKT 16:17
為配合銅鑼灣工展會活動，由現在至午夜12時，景隆街以東的駱克道；東角道；及百德新街以西的記利佐治街分別會劃為行人專用區。,2015-12-28 HKT 16:15
葵涌道往荃灣方向，近瑪嘉烈醫院對開有意外，交通略為擠塞。,2015-12-28 HKT 16:00
告士打道近灣仔交匯處往銅鑼灣及北角方向，交通略為擠塞。,2015-12-28 HKT 15:40
半山香雪道有道路工程，由現時至下午五時，介乎香雪道七號至干德道一段暫時封閉。,2015-12-28 HKT 15:30
觀塘道有緊急維修，往油塘方向近坪石邨第2線封閉。,2015-12-28 HKT 15:15
堅拿道天橋過海多車，龍尾：香港仔隧道灣仔出口。 ,2015-12-28 HKT 15:00
南區南風道近深水灣道的意外清場，一帶回復正常行車。,2015-12-28 HKT 14:42
漆咸道南往尖沙咀方向，近公主道橋底一帶車多行車緩慢。,2015-12-28 HKT 14:35
佐敦道往土瓜灣方向，近彌敦道慢線的危險棚架已移除，慢線重開。,2015-12-28 HKT 14:30
為配合中環灣仔繞道工程，立法會道往海旁方向，介乎立法會綜合大樓至龍和道一段封閉。(至6/2/16),2015-12-28 HKT 14:15
紅磡海底隧道九龍入口，只是收費廣場一帶較多車。,2015-12-28 HKT 14:00
南區南風道近深水灣道有意外，一帶改為單線雙程行車。,2015-12-28 HKT 13:45
佐敦道往土瓜灣方向，近彌敦道慢線有危險棚架，慢線受阻，一帶多車，龍尾：近上海街。,2015-12-28 HKT 13:40
渡船街天橋往加士居道方向，近駿發花園一段擠塞，龍尾：果欄。,2015-12-28 HKT 13:30
加士居道往紅隧方向交通正常。,2015-12-28 HKT 13:15
受道路工程影響，直至下午五時，半山香雪道介乎門牌7號至干德道之間的一段會臨時封閉。,2015-12-28 HKT 13:00
較早前荃錦公路近川龍的意外已清理，來回方向交通回復正常。,2015-12-28 HKT 12:44
紅磡海底隧道九龍入口，近收費廣場對出一段車多。,2015-12-28 HKT 12:30
加士居道天橋往大角咀方向，龍尾：佛光街橋底。,2015-12-28 HKT 12:15
為配合在維多利亞公園舉行的工展會活動，由下午四時至午夜十二時，景隆街以東的駱克道、東角道及百德新街以西的記利佐治街將會劃為行人專用區。,2015-12-28 HKT 12:00
堅拿道天橋往紅隧，龍尾：香港仔隧道管道出口。,2015-12-28 HKT 11:50
告士打道東行往紅隧，龍尾：華潤大廈。,2015-12-28 HKT 11:35
干諾道中東行往灣仔方向，近大會堂一段車多，龍尾：國際金融中心。,2015-12-28 HKT 11:20
較早前因火警而封閉的灣仔軒尼斯道東行去銅鑼灣方向，近盧押道一段慢線解封，一帶交通回復正常。,2015-12-28 HKT 11:06
受較早前火警影響，灣仔軒尼斯道東行去銅鑼灣方向，近盧押道慢線仍然封閉，中線則已解封，一帶車多。,2015-12-28 HKT 10:52
公主道往紅磡海底隧道，龍尾：愛民邨。,2015-12-28 HKT 10:45
受火警影響，灣仔軒尼斯道東行去銅鑼灣方向，近盧押道的中，慢線封閉，一帶車多。,2015-12-28 HKT 10:28
受緊急維修影響，觀塘道往油塘方向，近坪石邨第2線封閉。,2015-12-28 HKT 10:12
漆咸道北往紅隧，龍尾：佛光街橋底。,2015-12-28 HKT 10:00
較早前鯉魚門道往旺角方向，近茶果嶺道油站第3、4線的交通意外已清理，車龍有待消散。,2015-12-28 HKT 09:38
較早前荃錦公路近川龍的交通意外未清理，現改為單線雙程行車。,2015-12-28 HKT 09:36
鯉魚門道往旺角方向，近茶果嶺道油站第3、4線有交通意外，一帶車多。,2015-12-28 HKT 09:31
觀塘道往油塘方向，近康寧道一段車多，龍尾：牛頭角港鐵站。,2015-12-28 HKT 09:30
荃錦公路近川龍有交通意外，來回方向全線封閉。,2015-12-28 HKT 09:10
告士打道西行往紅磡海底隧道，龍尾：景隆街。,2015-12-28 HKT 09:00
加士居道過海，龍尾：衛理道。,2015-12-28 HKT 08:45
較早前東區走廊往中環方向，近城市花園第3線的壞車已拖走，車龍有待消散。,2015-12-28 HKT 08:26
東區走廊往中環方向，近城市花園第3線有壞車，一帶車多。,2015-12-28 HKT 08:15
紅磡海底隧道九龍入口，近收費廣場一段車多。,2015-12-28 HKT 08:00
為配合港鐵南港島線(東段)工程，黃竹坑道，業發街和香葉道一帶分別有臨時封路及改道措施。,2015-12-28 HKT 07:45
為配合道路工程，連接民寶街與金融街(西行)的臨時支路已封閉，禁止所有車輛駛入。,2015-12-28 HKT 07:30
為配合水務工程，大埔公路沙田段往火炭路支路，近禾輋邨的慢線要暫時封閉。,2015-12-28 HKT 07:15
受較早前路陷影響，沙田源禾路往大埔方向，近香港專業教育學院對開一段仍然全線封閉；受影響巴士路線須改道行駛。,2015-12-28 HKT 07:00
各區隧道出入口交通暫時暢順。,2015-12-28 HKT 06:45
青衣西北交匯處今晚有大橋維修工程，晚上8時至翌日早上6時，青衣西北交匯處北行近青嶼幹線訪客中心往九龍；及大嶼山方向的連接路將會封閉。 ,2015-12-29 HKT 20:25
紅磡海底隧道九龍入口，交通暢順。 ,2015-12-29 HKT 20:05
堅拿道天橋過海仍然多車，龍尾：橋面燈位。 ,2015-12-29 HKT 19:50
因緊急維修，觀塘道往油塘方向，近坪石邨第2線封閉。,2015-12-29 HKT 19:40
香港仔隧道往紅磡海底隧道方向的「間封」措施取消。,2015-12-29 HKT 19:25
"較早前漆咸道北往觀塘方向，近必嘉街2,3線的交通意外已清理，消散中龍尾：渡船街果欄。",2015-12-29 HKT 19:18
較早前粉嶺公路往上水，近康樂園中、慢線的交通意外已清理，車龍有待消散，龍尾：梅樹坑。,2015-12-29 HKT 19:12
"漆咸道北往觀塘方向，近必嘉街2,3線有交通意外，龍尾：渡船街。",2015-12-29 HKT 19:11
較早前城門隧道往荃灣，近落斜位慢線的交通意外已清理，交通回復正常。,2015-12-29 HKT 18:58
較早前屯門公路往屯門方向，近浪翠園快線的交通意外已清理，車龍有待消散，龍尾：汀九。,2015-12-29 HKT 18:57
粉嶺公路往上水，近康樂園中、慢線有交通意外，龍尾：梅樹坑。,2015-12-29 HKT 18:55
屯門公路往屯門方向，近浪翠園快線有交通意外，龍尾：深井。,2015-12-29 HKT 18:40
城門隧道往荃灣，近落斜位慢線有交通意外，一帶車多。,2015-12-29 HKT 18:25
青衣西北交匯處今晚有大橋維修工程，晚上8時至翌日早上6時，青衣西北交匯處北行近青嶼幹線訪客中心往九龍；及大嶼山方向的連接路將會封閉。,2015-12-29 HKT 18:10
較早前大埔道近石梨貝水塘的交通意外已清理，一帶仍然車多。,2015-12-29 HKT 17:54
香港仔隧道北行過海及往灣仔擠塞，現正實施「間歇性封閉」措施。,2015-12-29 HKT 17:46
大埔道近石梨貝水塘有交通意外，實施單線雙程行車，影響一帶交通擠塞。大埔道往九龍方向，龍尾：九龍水塘。,2015-12-29 HKT 17:40
紅磡海底隧道九龍入口，收費廣場車多。,2015-12-29 HKT 17:35
加士居道天橋往大角咀方向車多。龍尾:康莊道橋底。,2015-12-29 HKT 17:20
公主道往紅磡海底隧道，龍尾：康莊道橋面。,2015-12-29 HKT 17:05
大埔道近石梨貝水塘有交通意外，實施單線雙程行車，影響一帶交通擠塞。,2015-12-29 HKT 16:50
告士打道東行往紅磡海底隧道。龍尾:稅務大樓。,2015-12-29 HKT 16:30
青衣交匯處較早前的意外已清理，往青衣路的支路封路重開。,2015-12-29 HKT 16:13
屯門杯渡路往青山公路方向，近建安街的意外清場，一帶交通回復正常。,2015-12-29 HKT 16:00
新田公路往上水方向，近米埔隴路的意外清場，龍尾有待消散。,2015-12-29 HKT 15:50
新田公路往上水方向，近米埔隴路有意外，交通略為擠塞。 ,2015-12-29 HKT 15:42
觀塘道有緊急維修，往油塘方向近坪石邨的第2線仍然封閉。,2015-12-29 HKT 15:30
屯門杯渡路往青山公路方向，近建安街有意外，龍尾：青雲路。,2015-12-29 HKT 15:17
亞皆老街往大角咀方向，近彌敦道至窩打老道一段因多車，交通略為擠塞。,2015-12-29 HKT 15:05
干諾道中天橋往西環方向，近信德中心對開快線的意外清場。,2015-12-29 HKT 14:54
告士打道東行銅鑼灣線，近馬師道至菲林明道一段，車多行車緩慢。,2015-12-29 HKT 14:35
干諾道中中區干諾道中天橋往西環方向，近信德中心對開快線有意外，經過請小心。,2015-12-29 HKT 14:30
因臨時工程，由現在至下午5時，所有長逾7米的車輛禁止沿青山公路元朗段東行左轉朗日路。,2015-12-29 HKT 14:15
青衣交匯處較早前有意外，往青衣路的支路部份行車線仍然封閉。,2015-12-29 HKT 14:00
半山香雪道有道路工程，由現時至下午五時，介乎香雪道七號至干德道一段暫時封閉。,2015-12-29 HKT 13:45
加士居道天橋往大角咀，龍尾：康莊道橋底。,2015-12-29 HKT 13:30
紅隧海底隧道九龍入口，近收費廣場對開一段車多。,2015-12-29 HKT 13:15
為配合管道更換工程，由現時至下午4時，黃竹坑徑近南風道交界處的一段由雙程行車改為單程東行。同時，所有車輛禁止由南風道往深水灣道方向右轉入黃竹坑徑。 ,2015-12-29 HKT 13:00
受較早前緊急維修影響，觀塘道往油塘方向，近坪石邨第2線封閉。,2015-12-29 HKT 12:45
青衣交匯處往青衣路(南行)的支路部份行車線封閉，一帶擠塞。,2015-12-29 HKT 12:30
堅拿道天橋往海底隧道，龍尾：馬會大樓。,2015-12-29 HKT 12:15
